0.000000000000000000e+00,2.366681575775146484e+00,1.421376991271972656e+01
1.001000963151454926e-02,2.373552322387695312e+00,1.438132476806640625e+01
2.002001926302909851e-02,2.384430885314941406e+00,1.455297565460205078e+01
3.003002889454364777e-02,2.399537086486816406e+00,1.471527481079101562e+01
4.004003852605819702e-02,2.411658048629760742e+00,1.488255691528320312e+01
5.005005002021789551e-02,2.418591737747192383e+00,1.504762840270996094e+01
6.006005778908729553e-02,2.426665306091308594e+00,1.520599937438964844e+01
7.007006555795669556e-02,2.443183660507202148e+00,1.536196804046630859e+01
8.008007705211639404e-02,2.462805032730102539e+00,1.551702880859375000e+01
9.009008854627609253e-02,2.470572471618652344e+00,1.566604042053222656e+01
1.001001000404357910e-01,2.478964805603027344e+00,1.581837081909179688e+01
1.101101040840148926e-01,2.496707677841186523e+00,1.596588420867919922e+01
1.201201155781745911e-01,2.505258083343505859e+00,1.611086082458496094e+01
1.301301270723342896e-01,2.523418903350830078e+00,1.625479507446289062e+01
1.401401311159133911e-01,2.538780450820922852e+00,1.639735794067382812e+01
1.501501500606536865e-01,2.554792404174804688e+00,1.652986717224121094e+01
1.601601541042327881e-01,2.569975852966308594e+00,1.666625213623046875e+01
1.701701581478118896e-01,2.583863735198974609e+00,1.680227470397949219e+01
1.801801770925521851e-01,2.607702016830444336e+00,1.692991638183593750e+01
1.901901811361312866e-01,2.620906829833984375e+00,1.705687713623046875e+01
2.002002000808715820e-01,2.644464492797851562e+00,1.718032455444335938e+01
2.102102041244506836e-01,2.672410011291503906e+00,1.730597114562988281e+01
2.202202081680297852e-01,2.685774087905883789e+00,1.741932678222656250e+01
2.302302271127700806e-01,2.705471038818359375e+00,1.753903198242187500e+01
2.402402311563491821e-01,2.732150554656982422e+00,1.764510536193847656e+01
2.502502501010894775e-01,2.750998258590698242e+00,1.775895500183105469e+01
2.602602541446685791e-01,2.771302223205566406e+00,1.786464881896972656e+01
2.702702581882476807e-01,2.785012245178222656e+00,1.797049140930175781e+01
2.802802622318267822e-01,2.811431407928466797e+00,1.806412887573242188e+01
2.902902662754058838e-01,2.833373308181762695e+00,1.816216659545898438e+01
3.003003001213073730e-01,2.852738857269287109e+00,1.825417518615722656e+01
3.103103041648864746e-01,2.880365133285522461e+00,1.834008407592773438e+01
3.203203082084655762e-01,2.904190540313720703e+00,1.842052459716796875e+01
3.303303122520446777e-01,2.931573152542114258e+00,1.850264549255371094e+01
3.403403162956237793e-01,2.952448844909667969e+00,1.858420944213867188e+01
3.503503501415252686e-01,2.985634326934814453e+00,1.865502738952636719e+01
3.603603541851043701e-01,3.008408069610595703e+00,1.872566032409667969e+01
3.703703582286834717e-01,3.036374092102050781e+00,1.879699325561523438e+01
3.803803622722625732e-01,3.068435430526733398e+00,1.885341262817382812e+01
3.903903663158416748e-01,3.087947368621826172e+00,1.890888404846191406e+01
4.004004001617431641e-01,3.124062538146972656e+00,1.896890640258789062e+01
4.104104042053222656e-01,3.150230646133422852e+00,1.901871109008789062e+01
4.204204082489013672e-01,3.181447505950927734e+00,1.906220245361328125e+01
4.304304122924804688e-01,3.215735435485839844e+00,1.910558700561523438e+01
4.404404163360595703e-01,3.244163513183593750e+00,1.914065361022949219e+01
4.504504203796386719e-01,3.278700828552246094e+00,1.918222808837890625e+01
4.604604542255401611e-01,3.305665016174316406e+00,1.921115875244140625e+01
4.704704582691192627e-01,3.337622165679931641e+00,1.923072814941406250e+01
4.804804623126983643e-01,3.367311477661132812e+00,1.925852203369140625e+01
4.904904663562774658e-01,3.403700828552246094e+00,1.927547645568847656e+01
5.005005002021789551e-01,3.434684753417968750e+00,1.929214477539062500e+01
5.105105042457580566e-01,3.476294994354248047e+00,1.929837036132812500e+01
5.205205082893371582e-01,3.512752532958984375e+00,1.930179214477539062e+01
5.305305123329162598e-01,3.545396089553833008e+00,1.930451202392578125e+01
5.405405163764953613e-01,3.581368923187255859e+00,1.929624366760253906e+01
5.505505204200744629e-01,3.618230819702148438e+00,1.929528427124023438e+01
5.605605244636535645e-01,3.653710603713989258e+00,1.927773284912109375e+01
5.705705285072326660e-01,3.691067934036254883e+00,1.925495338439941406e+01
5.805805325508117676e-01,3.722140073776245117e+00,1.923981857299804688e+01
5.905905961990356445e-01,3.771287679672241211e+00,1.920685577392578125e+01
6.006006002426147461e-01,3.797387599945068359e+00,1.917866134643554688e+01
6.106106042861938477e-01,3.840117216110229492e+00,1.914730262756347656e+01
6.206206083297729492e-01,3.882844209671020508e+00,1.910116195678710938e+01
6.306306123733520508e-01,3.925535202026367188e+00,1.905992126464843750e+01
6.406406164169311523e-01,3.967639684677124023e+00,1.901519012451171875e+01
6.506506204605102539e-01,4.007884979248046875e+00,1.896081161499023438e+01
6.606606245040893555e-01,4.042059421539306641e+00,1.890811347961425781e+01
6.706706285476684570e-01,4.088805198669433594e+00,1.883661651611328125e+01
6.806806325912475586e-01,4.135611534118652344e+00,1.877379035949707031e+01
6.906906366348266602e-01,4.177525520324707031e+00,1.870325088500976562e+01
7.007007002830505371e-01,4.219336509704589844e+00,1.862351608276367188e+01
7.107107043266296387e-01,4.266718864440917969e+00,1.854064369201660156e+01
7.207207083702087402e-01,4.316926002502441406e+00,1.846230125427246094e+01
7.307307124137878418e-01,4.354135513305664062e+00,1.837393188476562500e+01
7.407407164573669434e-01,4.412506103515625000e+00,1.827601623535156250e+01
7.507507205009460449e-01,4.441911697387695312e+00,1.817976379394531250e+01
7.607607245445251465e-01,4.491640090942382812e+00,1.806810760498046875e+01
7.707707285881042480e-01,4.536467552185058594e+00,1.796302795410156250e+01
7.807807326316833496e-01,4.587883949279785156e+00,1.785337066650390625e+01
7.907907366752624512e-01,4.632102012634277344e+00,1.773340034484863281e+01
8.008008003234863281e-01,4.689702510833740234e+00,1.761063766479492188e+01
8.108108043670654297e-01,4.735106468200683594e+00,1.748887634277343750e+01
8.208208084106445312e-01,4.788584709167480469e+00,1.736215972900390625e+01
8.308308124542236328e-01,4.838664531707763672e+00,1.722789382934570312e+01
8.408408164978027344e-01,4.891037940979003906e+00,1.708800125122070312e+01
8.508508205413818359e-01,4.936115264892578125e+00,1.694636154174804688e+01
8.608608245849609375e-01,4.995389938354492188e+00,1.680680847167968750e+01
8.708708286285400391e-01,5.047708988189697266e+00,1.665522956848144531e+01
8.808808326721191406e-01,5.093940734863281250e+00,1.649760246276855469e+01
8.908908367156982422e-01,5.143879890441894531e+00,1.633601570129394531e+01
9.009008407592773438e-01,5.193280220031738281e+00,1.617668151855468750e+01
9.109109044075012207e-01,5.246254920959472656e+00,1.601263618469238281e+01
9.209209084510803223e-01,5.304166793823242188e+00,1.583867835998535156e+01
9.309309124946594238e-01,5.364830970764160156e+00,1.567004489898681641e+01
9.409409165382385254e-01,5.412964344024658203e+00,1.548593902587890625e+01
9.509509205818176270e-01,5.474010944366455078e+00,1.530887222290039062e+01
9.609609246253967285e-01,5.530371665954589844e+00,1.512086677551269531e+01
9.709709286689758301e-01,5.584373474121093750e+00,1.493747997283935547e+01
9.809809327125549316e-01,5.634092330932617188e+00,1.474854469299316406e+01
9.909909367561340332e-01,5.701489925384521484e+00,1.454725551605224609e+01
1.001001000404357910e+00,5.757850646972656250e+00,1.434679889678955078e+01
1.011011004447937012e+00,5.813994407653808594e+00,1.414517688751220703e+01
1.021021008491516113e+00,5.871556282043457031e+00,1.393984985351562500e+01
1.031031012535095215e+00,5.934409141540527344e+00,1.372831153869628906e+01
1.041041016578674316e+00,5.991311550140380859e+00,1.351215934753417969e+01
1.051051020622253418e+00,6.053094863891601562e+00,1.330386257171630859e+01
1.061061024665832520e+00,6.109822750091552734e+00,1.308312988281250000e+01
1.071071028709411621e+00,6.167062759399414062e+00,1.286647605895996094e+01
1.081081032752990723e+00,6.240635395050048828e+00,1.263941287994384766e+01
1.091091036796569824e+00,6.294603347778320312e+00,1.240945053100585938e+01
1.101101040840148926e+00,6.364014625549316406e+00,1.218489360809326172e+01
1.111111044883728027e+00,6.416695594787597656e+00,1.195408439636230469e+01
1.121121048927307129e+00,6.483398437500000000e+00,1.171186637878417969e+01
1.131131052970886230e+00,6.544707298278808594e+00,1.147817802429199219e+01
1.141141057014465332e+00,6.606708526611328125e+00,1.123325634002685547e+01
1.151151061058044434e+00,6.674408435821533203e+00,1.099028682708740234e+01
1.161161065101623535e+00,6.738475799560546875e+00,1.075107192993164062e+01
1.171171069145202637e+00,6.804011344909667969e+00,1.050124549865722656e+01
1.181181192398071289e+00,6.863614082336425781e+00,1.025008583068847656e+01
1.191191196441650391e+00,6.934061050415039062e+00,1.000420761108398438e+01
1.201201200485229492e+00,7.000566482543945312e+00,9.747282028198242188e+00
1.211211204528808594e+00,7.064229011535644531e+00,9.494585990905761719e+00
1.221221208572387695e+00,7.127145290374755859e+00,9.232465744018554688e+00
1.231231212615966797e+00,7.191804409027099609e+00,8.973143577575683594e+00
1.241241216659545898e+00,7.258698940277099609e+00,8.715610504150390625e+00
1.251251220703125000e+00,7.328047752380371094e+00,8.452995300292968750e+00
1.261261224746704102e+00,7.397596359252929688e+00,8.190508842468261719e+00
1.271271228790283203e+00,7.474825382232666016e+00,7.926307678222656250e+00
1.281281232833862305e+00,7.539239883422851562e+00,7.654983043670654297e+00
1.291291236877441406e+00,7.609071254730224609e+00,7.391670703887939453e+00
1.301301240921020508e+00,7.672551631927490234e+00,7.120138168334960938e+00
1.311311244964599609e+00,7.747882843017578125e+00,6.850039482116699219e+00
1.321321249008178711e+00,7.819689750671386719e+00,6.579727172851562500e+00
1.331331253051757812e+00,7.889683723449707031e+00,6.307108402252197266e+00
1.341341257095336914e+00,7.955547332763671875e+00,6.030616760253906250e+00
1.351351261138916016e+00,8.034708023071289062e+00,5.759745597839355469e+00
1.361361265182495117e+00,8.106999397277832031e+00,5.484669685363769531e+00
1.371371269226074219e+00,8.174352645874023438e+00,5.202845096588134766e+00
1.381381273269653320e+00,8.246563911437988281e+00,4.936408996582031250e+00
1.391391396522521973e+00,8.324061393737792969e+00,4.650578498840332031e+00
1.401401400566101074e+00,8.393114089965820312e+00,4.375093460083007812e+00
1.411411404609680176e+00,8.461181640625000000e+00,4.101611614227294922e+00
1.421421408653259277e+00,8.540502548217773438e+00,3.823202371597290039e+00
1.431431412696838379e+00,8.610139846801757812e+00,3.550232887268066406e+00
1.441441416740417480e+00,8.690140724182128906e+00,3.264483928680419922e+00
1.451451420783996582e+00,8.760136604309082031e+00,2.986127376556396484e+00
1.461461424827575684e+00,8.834851264953613281e+00,2.706447124481201172e+00
1.471471428871154785e+00,8.917042732238769531e+00,2.428222656250000000e+00
1.481481432914733887e+00,8.987645149230957031e+00,2.151945114135742188e+00
1.491491436958312988e+00,9.067860603332519531e+00,1.870893955230712891e+00
1.501501441001892090e+00,9.134469985961914062e+00,1.588314771652221680e+00
1.511511445045471191e+00,9.210988044738769531e+00,1.314916133880615234e+00
1.521521449089050293e+00,9.294300079345703125e+00,1.033762454986572266e+00
1.531531453132629395e+00,9.368108749389648438e+00,7.611856460571289062e-01
1.541541457176208496e+00,9.449047088623046875e+00,4.834067821502685547e-01
1.551551461219787598e+00,9.521760940551757812e+00,2.028838396072387695e-01
1.561561465263366699e+00,9.599823951721191406e+00,-8.018708229064941406e-02
1.571571469306945801e+00,9.670313835144042969e+00,-3.533151149749755859e-01
1.581581473350524902e+00,9.753957748413085938e+00,-6.255023479461669922e-01
1.591591477394104004e+00,9.831092834472656250e+00,-9.049468040466308594e-01
1.601601600646972656e+00,9.912112236022949219e+00,-1.174969196319580078e+00
1.611611604690551758e+00,9.993516921997070312e+00,-1.445974469184875488e+00
1.621621608734130859e+00,1.006785011291503906e+01,-1.724004507064819336e+00
1.631631612777709961e+00,1.014867877960205078e+01,-1.993931531906127930e+00
1.641641616821289062e+00,1.022668457031250000e+01,-2.268010616302490234e+00
1.651651620864868164e+00,1.031444454193115234e+01,-2.538257598876953125e+00
1.661661624908447266e+00,1.039297199249267578e+01,-2.807704925537109375e+00
1.671671628952026367e+00,1.047945213317871094e+01,-3.080937862396240234e+00
1.681681632995605469e+00,1.054538726806640625e+01,-3.346396923065185547e+00
1.691691637039184570e+00,1.062787342071533203e+01,-3.609730482101440430e+00
1.701701641082763672e+00,1.070971107482910156e+01,-3.877481698989868164e+00
1.711711645126342773e+00,1.079175662994384766e+01,-4.135622501373291016e+00
1.721721649169921875e+00,1.086305141448974609e+01,-4.406189918518066406e+00
1.731731653213500977e+00,1.095719814300537109e+01,-4.670309543609619141e+00
1.741741657257080078e+00,1.103319263458251953e+01,-4.928010940551757812e+00
1.751751661300659180e+00,1.111091423034667969e+01,-5.194889068603515625e+00
1.761761665344238281e+00,1.119920253753662109e+01,-5.454622268676757812e+00
1.771771669387817383e+00,1.128807640075683594e+01,-5.714269161224365234e+00
1.781781673431396484e+00,1.136198902130126953e+01,-5.971157073974609375e+00
1.791791677474975586e+00,1.144260692596435547e+01,-6.232062816619873047e+00
1.801801681518554688e+00,1.153307723999023438e+01,-6.484121322631835938e+00
1.811811685562133789e+00,1.160790824890136719e+01,-6.740633010864257812e+00
1.821821808815002441e+00,1.169763946533203125e+01,-6.985213756561279297e+00
1.831831812858581543e+00,1.176960945129394531e+01,-7.245981216430664062e+00
1.841841816902160645e+00,1.186125850677490234e+01,-7.497192859649658203e+00
1.851851820945739746e+00,1.194932079315185547e+01,-7.741428852081298828e+00
1.861861824989318848e+00,1.202896022796630859e+01,-7.993057250976562500e+00
1.871871829032897949e+00,1.212349987030029297e+01,-8.245822906494140625e+00
1.881881833076477051e+00,1.219771289825439453e+01,-8.487918853759765625e+00
1.891891837120056152e+00,1.228063106536865234e+01,-8.730936050415039062e+00
1.901901841163635254e+00,1.236961936950683594e+01,-8.972074508666992188e+00
1.911911845207214355e+00,1.245878791809082031e+01,-9.222544670104980469e+00
1.921921849250793457e+00,1.253318119049072266e+01,-9.460562705993652344e+00
1.931931853294372559e+00,1.261133289337158203e+01,-9.692039489746093750e+00
1.941941857337951660e+00,1.269358825683593750e+01,-9.932056427001953125e+00
1.951951861381530762e+00,1.278732109069824219e+01,-1.017791843414306641e+01
1.961961865425109863e+00,1.287565231323242188e+01,-1.041328525543212891e+01
1.971971869468688965e+00,1.296110248565673828e+01,-1.064663982391357422e+01
1.981981873512268066e+00,1.304340934753417969e+01,-1.087794303894042969e+01
1.991991877555847168e+00,1.312931442260742188e+01,-1.111295127868652344e+01
2.002002000808715820e+00,1.321220684051513672e+01,-1.134442138671875000e+01
2.012012004852294922e+00,1.330267238616943359e+01,-1.156935691833496094e+01
2.022022008895874023e+00,1.338490676879882812e+01,-1.180786991119384766e+01
2.032032012939453125e+00,1.346511840820312500e+01,-1.202577495574951172e+01
2.042042016983032227e+00,1.355142593383789062e+01,-1.225966835021972656e+01
2.052052021026611328e+00,1.364313983917236328e+01,-1.248164272308349609e+01
2.062062025070190430e+00,1.372025299072265625e+01,-1.270382881164550781e+01
2.072072029113769531e+00,1.381299114227294922e+01,-1.292760372161865234e+01
2.082082033157348633e+00,1.389312171936035156e+01,-1.315087509155273438e+01
2.092092037200927734e+00,1.398903942108154297e+01,-1.337097740173339844e+01
2.102102041244506836e+00,1.406829738616943359e+01,-1.359074878692626953e+01
2.112112045288085938e+00,1.415025711059570312e+01,-1.380848407745361328e+01
2.122122049331665039e+00,1.424979400634765625e+01,-1.402123546600341797e+01
2.132132053375244141e+00,1.432349586486816406e+01,-1.423781776428222656e+01
2.142142057418823242e+00,1.441232109069824219e+01,-1.445185089111328125e+01
2.152152061462402344e+00,1.450259399414062500e+01,-1.466698360443115234e+01
2.162162065505981445e+00,1.458878993988037109e+01,-1.487350940704345703e+01
2.172172069549560547e+00,1.468042945861816406e+01,-1.508409690856933594e+01
2.182182073593139648e+00,1.475346565246582031e+01,-1.529498958587646484e+01
2.192192077636718750e+00,1.484555435180664062e+01,-1.550559616088867188e+01
2.202202081680297852e+00,1.493158149719238281e+01,-1.571153450012207031e+01
2.212212085723876953e+00,1.501477050781250000e+01,-1.591419124603271484e+01
2.222222089767456055e+00,1.510135364532470703e+01,-1.612006568908691406e+01
2.232232093811035156e+00,1.519459438323974609e+01,-1.631727790832519531e+01
